NAME,PCODE,Date,선발,타수,득점,안타,2타,3타,홈런,루타,타점,도루,도실,볼넷,사구,고4,삼진,병살,희타,희비,투구,barrel,타율,LG,KIA,KT,키움,두산,한화,NC,롯데,삼성,SSG,홈경기수,원정경기수,장타,출루,OPS
최재훈,78288,2020-05-05,17,54,3,12,4,0,0,16,4,0,0,4,0,0,13,1,1,0,226,4.0,0.2222222222222222,3.0,3.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,3.0,9.0,11.0,0.3333333333333333,0.3508771929824561,0.6842105263157894
최재훈,78288,2020-05-29,16,48,7,11,2,0,1,16,3,0,0,6,3,0,3,1,0,0,215,6.0,0.22916666666666666,3.0,0.0,0.0,3.0,3.0,0.0,5.0,2.0,0.0,3.0,11.0,8.0,0.40384615384615385,0.35714285714285715,0.760989010989011
최재훈,78288,2020-06-22,16,52,3,16,2,0,1,21,5,0,0,3,1,0,8,3,0,0,201,2.0,0.3076923076923077,0.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,3.0,3.0,7.0,9.0,0.3928571428571429,0.38235294117647056,0.7752100840336134
최재훈,78288,2020-08-09,13,50,9,15,2,0,1,20,5,0,0,2,4,0,6,1,0,0,225,3.0,0.3,1.0,0.0,3.0,3.0,1.0,0.0,2.0,2.0,4.0,2.0,7.0,11.0,0.3902439024390244,0.44680851063829785,0.8370524130773223
최재훈,78288,2020-09-02,13,41,10,15,1,0,0,16,5,0,0,2,4,0,5,0,2,0,177,6.0,0.36585365853658536,2.0,3.0,2.0,4.0,2.0,0.0,0.0,2.0,2.0,1.0,10.0,8.0,0.4354838709677419,0.4428571428571429,0.8783410138248848
최재훈,78288,2020-09-26,19,62,7,23,4,0,0,27,9,0,0,7,1,0,4,0,1,0,287,14.0,0.3709677419354839,0.0,3.0,3.0,3.0,6.0,0.0,2.0,3.0,4.0,0.0,12.0,9.0,0.75,0.8333333333333334,1.5833333333333337
최재훈,78288,2021-04-18,13,40,3,9,1,0,0,10,2,0,1,10,0,0,6,1,1,0,214,2.0,0.225,4.0,3.0,3.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,7.0,8.0,0.3404255319148936,0.3870967741935484,0.7275223061084419
최재훈,78288,2021-05-12,14,47,8,9,1,0,2,16,4,0,0,14,1,0,10,0,1,0,267,7.0,0.1914893617021277,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,9.0,5.0,0.29411764705882354,0.3548387096774194,0.6489563567362429
최재훈,78288,2021-06-05,16,51,1,11,4,0,0,15,2,0,0,8,3,0,14,4,2,0,274,5.0,0.21568627450980396,0.0,0.0,3.0,3.0,0.0,0.0,2.0,4.0,2.0,3.0,13.0,6.0,0.5161290322580645,0.37142857142857133,0.8875576036866359
최재훈,78288,2021-06-29,7,31,6,9,1,0,2,16,5,0,0,3,1,0,5,2,0,0,143,2.0,0.2903225806451613,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,0.4705882352941176,0.3684210526315789,0.8390092879256965
최정,75847,2018-03-24,17,65,18,18,4,0,6,40,15,3,0,10,2,1,22,2,0,0,305,3.0,0.2769230769230769,2.0,2.0,3.0,0.0,0.0,3.0,3.0,2.0,2.0,0.0,12.0,5.0,0.7142857142857143,0.38461538461538464,1.0989010989010992
최정,75847,2018-04-17,19,77,17,21,4,0,10,55,19,2,0,10,4,0,29,1,0,0,393,9.0,0.2727272727272727,0.0,0.0,0.0,3.0,3.0,0.0,3.0,5.0,3.0,0.0,5.0,15.0,0.4406779661016949,0.3611111111111111,0.8017890772128059
최정,75847,2018-05-11,18,59,12,13,1,0,4,26,7,1,0,7,6,0,15,1,0,0,291,2.0,0.22033898305084745,2.0,3.0,6.0,3.0,4.0,3.0,0.0,0.0,0.0,0.0,11.0,7.0,0.6,0.3269230769230769,0.926923076923077
최정,75847,2018-06-04,13,45,10,10,2,0,5,27,8,1,0,5,2,0,12,2,0,0,212,4.0,0.2222222222222222,0.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,3.0,0.0,7.0,6.0,0.6333333333333333,0.375,1.0083333333333333
최정,75847,2018-09-08,14,55,11,11,2,0,2,19,10,0,0,6,2,1,14,3,0,2,241,4.0,0.2,2.0,2.0,4.0,0.0,2.0,3.0,2.0,0.0,1.0,0.0,9.0,7.0,0.6086956521739131,0.5161290322580645,1.1248246844319776
최정,75847,2019-03-23,18,59,6,13,2,0,3,24,10,0,0,13,4,0,15,0,0,1,341,10.0,0.22033898305084745,3.0,3.0,2.0,3.0,0.0,1.0,0.0,3.0,3.0,0.0,14.0,4.0,0.620253164556962,0.4175824175824176,1.0378355821393797
최정,75847,2019-04-16,20,79,18,26,5,0,6,49,23,0,0,9,3,1,20,0,0,0,353,7.0,0.3291139240506329,0.0,0.0,0.0,3.0,3.0,3.0,3.0,3.0,2.0,0.0,9.0,11.0,0.453125,0.37662337662337664,0.8297483766233766
최정,75847,2019-05-10,17,64,10,17,3,0,3,29,12,0,0,8,4,2,12,1,0,1,275,10.0,0.265625,3.0,3.0,6.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,6.0,12.0,0.918032786885246,0.5375,1.4555327868852457
최정,75847,2019-06-03,18,61,16,26,6,0,8,56,19,0,0,12,5,3,6,0,0,2,320,18.0,0.4262295081967213,2.0,3.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,9.0,11.0,0.3870967741935484,0.3333333333333333,0.7204301075268817
최정,75847,2019-06-27,17,62,13,14,4,0,2,24,12,0,0,7,4,0,13,1,0,2,278,10.0,0.2258064516129032,4.0,0.0,0.0,3.0,3.0,2.0,0.0,3.0,2.0,0.0,9.0,8.0,0.3584905660377358,0.4444444444444444,0.8029350104821802
최정,75847,2019-07-21,15,53,6,18,1,0,0,19,5,2,1,8,2,0,5,1,0,0,227,3.0,0.33962264150943394,2.0,3.0,2.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,6.0,9.0,0.5970149253731343,0.3783783783783784,0.9753933037515128
최정,75847,2019-08-14,17,67,12,23,5,0,4,40,12,0,1,3,2,0,9,1,0,2,284,7.0,0.34328358208955223,2.0,4.0,2.0,0.0,2.0,2.0,3.0,2.0,2.0,0.0,9.0,8.0,0.3448275862068966,0.3043478260869565,0.6491754122938531
최정,75847,2020-05-05,18,64,9,11,4,0,1,18,7,1,2,14,3,0,14,1,0,0,338,3.0,0.171875,3.0,3.0,0.0,3.0,3.0,3.0,3.0,2.0,0.0,0.0,9.0,11.0,0.6617647058823529,0.4578313253012048,1.1195960311835578
최정,75847,2020-05-29,19,68,17,23,4,0,6,45,13,2,0,11,4,0,9,2,0,0,305,12.0,0.3382352941176471,3.0,3.0,3.0,3.0,0.0,3.0,3.0,0.0,2.0,0.0,11.0,9.0,0.65,0.4444444444444444,1.0944444444444446
최정,75847,2020-06-22,18,60,13,20,4,0,5,39,12,1,0,10,2,1,14,0,0,0,282,5.0,0.3333333333333333,3.0,0.0,0.0,0.0,5.0,3.0,1.0,3.0,3.0,0.0,7.0,11.0,0.660377358490566,0.3538461538461539,1.0142235123367198
최정,75847,2020-07-16,16,53,9,14,3,0,6,35,16,1,0,7,2,0,9,0,0,3,261,9.0,0.2641509433962264,3.0,0.0,0.0,2.0,1.0,3.0,0.0,3.0,2.0,0.0,10.0,6.0,0.5555555555555556,0.42857142857142855,0.9841269841269842
최정,75847,2020-08-09,19,63,16,17,3,0,5,35,20,2,1,16,3,0,16,1,0,2,342,6.0,0.2698412698412698,1.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,10.0,0.29411764705882354,0.19444444444444445,0.48856209150326796
최정,75847,2020-09-02,18,68,5,11,3,0,2,20,8,0,0,3,0,0,17,3,0,1,293,9.0,0.16176470588235295,2.0,2.0,4.0,3.0,1.0,2.0,1.0,2.0,0.0,0.0,6.0,12.0,0.6724137931034483,0.4933333333333334,1.1657471264367816
최정,75847,2020-09-26,16,58,15,20,1,0,6,39,14,1,0,13,4,0,14,0,0,0,290,8.0,0.3448275862068966,0.0,3.0,6.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,9.0,8.0,0.6666666666666666,0.42857142857142855,1.0952380952380951
최정,75847,2021-04-18,18,63,14,19,2,0,4,33,9,2,1,13,4,0,20,0,0,0,341,9.0,0.3015873015873016,0.0,1.0,3.0,6.0,3.0,0.0,2.0,1.0,3.0,0.0,7.0,12.0,0.6938775510204082,0.5,1.193877551020408
최정,75847,2021-05-12,15,49,13,17,5,0,4,34,15,3,0,13,3,0,10,0,0,1,263,6.0,0.3469387755102041,3.0,1.0,1.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,7.0,8.0,0.6825396825396826,0.4155844155844156,1.098124098124098
최정,75847,2021-06-05,18,63,14,19,3,0,7,43,17,2,0,8,5,0,10,2,0,1,276,11.0,0.3015873015873016,3.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,11.0,0.5,0.46875,0.96875
최정민,62893,2018-05-07,9,40,10,14,1,0,2,21,3,0,0,4,0,0,9,1,0,0,166,2.0,0.35,0.0,0.0,3.0,3.0,3.0,0.0,3.0,0.0,1.0,3.0,10.0,6.0,0.14285714285714285,0.07142857142857142,0.21428571428571427
최주환,76267,2018-03-24,14,67,9,19,3,3,2,34,20,0,0,3,2,0,10,2,0,1,297,10.0,0.2835820895522388,2.0,0.0,0.0,3.0,0.0,0.0,2.0,3.0,5.0,0.0,9.0,8.0,0.6301369863013698,0.4235294117647059,1.0536663980660756
최주환,76267,2018-04-17,18,73,13,26,12,1,2,46,17,1,0,7,3,0,10,0,0,2,371,15.0,0.3561643835616438,3.0,6.0,5.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,8.0,12.0,0.6153846153846154,0.3478260869565217,0.9632107023411371
최주환,76267,2018-05-11,15,65,13,20,4,2,4,40,10,0,0,4,0,0,14,0,0,0,269,11.0,0.3076923076923077,0.0,1.0,1.0,2.0,0.0,3.0,0.0,3.0,3.0,4.0,9.0,7.0,0.5194805194805194,0.4111111111111111,0.9305916305916304
최주환,76267,2018-06-04,20,77,13,26,5,0,3,40,12,0,0,11,0,0,14,1,0,2,379,12.0,0.3376623376623377,0.0,0.0,3.0,6.0,0.0,3.0,5.0,0.0,3.0,0.0,9.0,11.0,0.576271186440678,0.41791044776119396,0.994181634201872
최주환,76267,2018-06-28,15,59,13,21,1,0,4,34,11,0,0,7,0,0,10,0,0,1,292,9.0,0.3559322033898305,2.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,8.0,8.0,0.5737704918032787,0.4189189189189189,0.9926894107221976
최주환,76267,2018-07-22,15,61,7,19,4,0,4,35,13,0,0,10,2,0,8,1,0,1,336,11.0,0.3114754098360656,4.0,2.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,4.0,10.0,8.0,0.625,0.3461538461538461,0.971153846153846
최주환,76267,2018-09-08,16,70,14,26,8,0,5,49,19,0,0,5,2,0,16,0,0,3,324,9.0,0.37142857142857133,4.0,0.0,2.0,4.0,0.0,2.0,4.0,1.0,0.0,2.0,8.0,11.0,0.39130434782608703,0.4615384615384616,0.8528428093645486
최주환,76267,2019-05-25,16,55,5,16,4,0,1,23,8,0,0,12,1,0,7,4,0,1,288,5.0,0.2909090909090909,3.0,3.0,3.0,3.0,0.0,3.0,0.0,0.0,3.0,0.0,9.0,9.0,0.3448275862068966,0.3283582089552239,0.6731857951621205
최주환,76267,2019-06-18,16,58,5,18,2,0,0,20,15,0,0,4,0,0,10,1,0,5,267,10.0,0.3103448275862069,2.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,2.0,6.0,9.0,10.0,0.3488372093023256,0.26,0.6088372093023255
최주환,76267,2019-07-12,12,43,2,10,2,0,1,15,8,0,0,3,0,0,5,1,0,4,204,5.0,0.2325581395348837,0.0,1.0,3.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,4.0,8.0,0.4482758620689655,0.359375,0.8076508620689655
최주환,76267,2019-08-05,15,58,9,17,3,0,2,26,9,0,0,6,0,0,4,3,0,0,277,5.0,0.29310344827586204,1.0,2.0,3.0,2.0,0.0,3.0,1.0,2.0,2.0,2.0,7.0,9.0,0.2857142857142857,0.2833333333333333,0.569047619047619
최주환,76267,2019-08-29,15,56,5,14,2,0,0,16,6,0,0,3,0,0,8,0,0,1,245,9.0,0.25,2.0,4.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,3.0,9.0,7.0,0.2727272727272727,0.2727272727272727,0.5454545454545454
최주환,76267,2020-05-06,19,69,8,16,5,0,4,33,12,0,0,4,2,0,9,3,0,2,310,12.0,0.2318840579710145,2.0,3.0,5.0,0.0,0.0,0.0,3.0,4.0,3.0,3.0,9.0,11.0,0.5769230769230769,0.4157303370786517,0.9926534140017286
최주환,76267,2020-05-30,20,78,16,26,7,0,4,45,18,0,0,11,0,3,10,0,0,0,389,17.0,0.3333333333333333,3.0,3.0,0.0,0.0,0.0,3.0,3.0,2.0,3.0,0.0,8.0,12.0,0.4358974358974359,0.4117647058823529,0.8476621417797888
최주환,76267,2020-06-23,20,78,12,28,4,1,0,34,14,0,1,6,1,0,13,2,0,0,360,13.0,0.35897435897435903,3.0,0.0,0.0,3.0,0.0,3.0,3.0,2.0,0.0,6.0,12.0,8.0,0.35714285714285715,0.25,0.6071428571428572
최주환,76267,2020-07-17,16,56,4,12,0,1,2,20,7,1,0,3,0,0,8,1,0,1,234,9.0,0.21428571428571427,3.0,2.0,2.0,3.0,0.0,0.0,3.0,2.0,3.0,0.0,11.0,5.0,0.4393939393939394,0.3815789473684211,0.8209728867623605
최주환,76267,2020-08-10,18,66,6,21,5,0,1,29,8,1,1,8,0,0,6,1,1,2,357,9.0,0.3181818181818182,2.0,2.0,3.0,0.0,0.0,1.0,2.0,4.0,3.0,2.0,8.0,11.0,0.4366197183098591,0.3717948717948718,0.8084145901047309
최주환,76267,2020-09-03,19,71,5,23,3,1,1,31,7,0,0,5,1,1,8,0,0,1,321,7.0,0.323943661971831,2.0,1.0,3.0,3.0,0.0,2.0,2.0,0.0,4.0,2.0,11.0,9.0,0.5384615384615384,0.3894736842105263,0.9279352226720649
최주환,76267,2020-09-27,21,78,12,24,4,1,4,42,18,0,0,11,2,1,11,0,0,4,385,9.0,0.3076923076923077,0.0,3.0,0.0,5.0,0.0,6.0,0.0,1.0,0.0,3.0,8.0,13.0,0.5263157894736842,0.35,0.8763157894736842
최주환,76267,2021-06-05,18,64,9,14,1,0,4,27,11,0,0,8,4,1,10,1,0,1,337,9.0,0.21875,3.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,11.0,0.325,0.2978723404255319,0.6228723404255319
최준석,71552,2018-03-25,8,35,2,10,1,0,2,17,9,0,0,0,0,0,9,2,0,0,150,1.0,0.2857142857142857,1.0,0.0,3.0,0.0,2.0,3.0,0.0,2.0,2.0,3.0,9.0,7.0,0.3333333333333333,0.3928571428571429,0.7261904761904762
최준석,71552,2018-06-29,11,32,2,9,0,0,2,15,7,0,0,8,0,0,7,1,0,0,193,1.0,0.28125,3.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,11.0,0.1,0.18181818181818185,0.28181818181818186
최준우,68868,2020-06-08,13,41,5,11,2,0,1,16,2,1,0,4,0,0,7,0,1,0,175,3.0,0.2682926829268293,3.0,0.0,3.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,9.0,4.0,0.4444444444444444,0.4246575342465753,0.8691019786910197
최준우,68868,2020-07-02,18,63,13,21,1,0,2,28,5,0,1,10,0,0,7,0,2,0,305,1.0,0.3333333333333333,0.0,0.0,0.0,3.0,3.0,4.0,3.0,4.0,1.0,0.0,7.0,11.0,0.16326530612244894,0.17307692307692307,0.3363422291993721
최지훈,50854,2020-05-30,18,72,9,22,4,0,0,26,0,3,0,5,0,0,10,2,1,0,291,3.0,0.3055555555555556,3.0,3.0,3.0,3.0,0.0,2.0,3.0,0.0,3.0,0.0,11.0,9.0,0.2564102564102564,0.3295454545454545,0.5859557109557111
최지훈,50854,2020-06-23,21,78,8,20,0,0,0,20,7,3,2,8,1,0,13,0,2,1,352,3.0,0.2564102564102564,3.0,0.0,0.0,0.0,6.0,3.0,3.0,3.0,3.0,0.0,9.0,12.0,0.3965517241379311,0.2857142857142857,0.6822660098522167
최지훈,50854,2020-07-17,15,58,9,13,5,1,1,23,3,3,0,4,1,0,9,0,1,0,233,3.0,0.2241379310344828,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,2.0,0.0,11.0,5.0,0.33783783783783783,0.3793103448275862,0.717148182665424
최지훈,50854,2020-08-10,18,74,14,20,3,1,0,25,5,2,1,11,2,0,11,1,3,0,362,6.0,0.2702702702702703,1.0,5.0,3.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,10.0,0.3013698630136986,0.3037974683544304,0.6051673313681291
최지훈,50854,2020-09-03,19,73,10,20,2,0,0,22,7,3,0,4,0,0,19,0,1,2,307,6.0,0.273972602739726,2.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0,1.0,0.0,7.0,14.0,0.3076923076923077,0.27380952380952384,0.5815018315018315
최지훈,50854,2020-09-27,19,78,11,17,3,2,0,24,4,3,2,5,1,0,13,1,0,0,334,12.0,0.21794871794871795,0.0,3.0,6.0,3.0,3.0,0.0,3.0,0.0,5.0,0.0,10.0,10.0,0.21052631578947367,0.2,0.4105263157894737
최지훈,50854,2021-05-12,16,70,20,21,4,1,2,33,7,6,1,13,1,0,12,1,0,1,357,4.0,0.3,3.0,2.0,2.0,0.0,3.0,3.0,0.0,2.0,2.0,0.0,7.0,10.0,0.4142857142857143,0.382716049382716,0.7970017636684303
최지훈,50854,2021-06-05,16,70,13,21,3,1,1,29,8,6,1,8,2,0,11,1,3,1,323,10.0,0.3,3.0,3.0,5.0,3.0,2.0,3.0,3.0,0.0,0.0,0.0,8.0,11.0,0.30612244897959184,0.3272727272727273,0.6333951762523191
최지훈,50854,2021-06-29,12,49,7,12,3,0,0,15,1,1,2,5,1,0,3,1,1,0,204,6.0,0.24489795918367346,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,4.0,0.0,10.0,3.0,0.0625,0.1176470588235294,0.1801470588235294
최진행,74729,2018-05-14,11,39,4,8,1,0,2,15,3,0,1,4,1,0,12,1,0,0,179,2.0,0.20512820512820512,4.0,0.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,3.0,6.0,8.0,0.42857142857142855,0.375,0.8035714285714286
최진행,74729,2019-04-18,14,46,6,12,1,0,2,19,7,0,0,3,1,0,13,0,0,1,230,4.0,0.2608695652173913,2.0,0.0,2.0,0.0,3.0,0.0,2.0,1.0,3.0,3.0,9.0,8.0,0.21212121212121213,0.1891891891891892,0.4013104013104013
최진행,74729,2019-05-12,11,33,1,3,1,0,1,7,6,0,0,3,1,0,5,2,0,0,120,4.0,0.09090909090909093,1.0,3.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,2.0,5.0,8.0,0.125,0.3636363636363637,0.4886363636363637
최진행,74729,2020-05-31,10,34,5,10,0,0,3,19,9,0,0,3,1,0,10,2,0,1,157,5.0,0.29411764705882354,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,1.0,1.0,6.0,5.0,0.4727272727272727,0.27586206896551724,0.7485893416927901
최진행,74729,2020-06-24,14,55,6,13,4,0,3,26,8,0,0,3,0,0,12,3,0,0,241,9.0,0.2363636363636364,1.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,3.0,6.0,8.0,0.3947368421052632,0.3958333333333333,0.7905701754385965
최진행,74729,2020-07-18,11,38,6,11,1,0,1,15,5,0,0,8,0,0,10,2,0,2,189,4.0,0.2894736842105263,4.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,3.0,8.0,6.0,0.14285714285714285,0.2307692307692308,0.3736263736263736
최진행,74729,2020-08-11,9,35,1,5,0,0,0,5,0,0,0,2,2,0,11,1,0,0,169,3.0,0.14285714285714285,1.0,0.0,1.0,4.0,0.0,0.0,2.0,1.0,4.0,2.0,6.0,9.0,0.3548387096774194,0.3428571428571429,0.6976958525345622
최진행,74729,2020-09-04,9,31,3,8,0,0,1,11,5,0,0,2,2,0,11,2,0,0,168,1.0,0.25806451612903225,1.0,3.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,11.0,7.0,0.13333333333333333,0.13333333333333333,0.26666666666666666
최항,62884,2018-03-25,14,53,9,16,7,1,0,25,8,1,1,3,1,0,13,0,0,0,215,8.0,0.3018867924528302,3.0,2.0,3.0,0.0,0.0,2.0,3.0,1.0,2.0,0.0,11.0,6.0,0.17647058823529413,0.2631578947368421,0.4396284829721362
최항,62884,2018-07-23,15,53,10,19,3,0,2,28,13,1,0,7,2,0,6,1,1,0,223,10.0,0.3584905660377358,0.0,2.0,0.0,3.0,5.0,0.0,5.0,0.0,2.0,0.0,10.0,7.0,0.16666666666666666,0.16666666666666666,0.3333333333333333
최항,62884,2019-03-23,10,34,2,6,1,0,0,7,7,0,0,5,0,0,9,1,0,0,132,2.0,0.17647058823529413,3.0,3.0,1.0,2.0,0.0,2.0,0.0,2.0,1.0,0.0,10.0,4.0,0.2307692307692308,0.2307692307692308,0.4615384615384616
최항,62884,2019-06-27,10,32,4,11,1,0,0,12,2,1,0,3,1,0,3,1,0,1,164,3.0,0.34375,1.0,0.0,0.0,0.0,3.0,1.0,0.0,3.0,2.0,0.0,3.0,7.0,0.2857142857142857,0.5,0.7857142857142857
최항,62884,2020-08-11,16,61,11,21,2,0,0,23,6,0,0,11,0,0,12,2,0,1,305,7.0,0.3442622950819672,1.0,3.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,0.0,9.0,9.0,0.4545454545454545,0.35897435897435903,0.8135198135198135
최형우,72443,2018-03-24,17,62,13,23,2,1,4,39,11,1,0,9,0,0,9,1,0,0,316,9.0,0.3709677419354839,3.0,0.0,2.0,3.0,0.0,3.0,0.0,1.0,3.0,2.0,9.0,8.0,0.38028169014084506,0.3875,0.7677816901408451
최형우,72443,2018-04-17,19,71,7,24,3,0,0,27,9,0,0,7,0,1,11,5,0,2,293,2.0,0.3380281690140845,3.0,0.0,0.0,0.0,6.0,2.0,3.0,2.0,0.0,0.0,11.0,8.0,0.5774647887323944,0.3703703703703704,0.9478351591027648
최형우,72443,2018-05-11,19,71,14,22,7,0,4,41,13,0,0,7,1,1,15,1,0,2,320,11.0,0.30985915492957744,0.0,0.0,3.0,6.0,3.0,0.0,3.0,0.0,2.0,3.0,12.0,8.0,0.6101694915254238,0.4714285714285714,1.0815980629539952
최형우,72443,2018-06-04,17,59,10,23,7,0,2,36,10,1,0,8,2,1,9,1,0,1,304,7.0,0.3898305084745763,3.0,0.0,0.0,3.0,0.0,0.0,2.0,2.0,0.0,4.0,5.0,12.0,0.5806451612903226,0.4,0.9806451612903226
최형우,72443,2018-06-28,16,62,9,20,4,0,4,36,13,0,0,8,0,1,10,2,0,0,292,5.0,0.3225806451612903,3.0,0.0,2.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,11.0,5.0,0.5068493150684932,0.36585365853658536,0.8727029736050785
최형우,72443,2018-07-22,18,73,19,21,4,0,4,37,14,1,0,8,1,2,15,3,0,0,335,12.0,0.2876712328767123,1.0,0.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,2.0,8.0,10.0,0.7368421052631579,0.4583333333333333,1.1951754385964912
최형우,72443,2018-09-08,19,73,10,26,2,0,4,40,23,0,0,13,1,0,8,3,0,2,360,13.0,0.3561643835616438,2.0,0.0,0.0,0.0,0.0,4.0,4.0,1.0,4.0,2.0,8.0,11.0,0.4883720930232558,0.3829787234042553,0.8713508164275111
최형우,72443,2019-03-23,18,66,10,13,4,0,1,20,10,0,0,8,1,1,13,3,0,1,282,8.0,0.19696969696969696,2.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,3.0,3.0,9.0,9.0,0.5972222222222222,0.4352941176470588,1.032516339869281
최형우,72443,2019-04-16,20,72,13,25,6,0,4,43,16,0,0,12,0,1,11,1,0,1,326,8.0,0.3472222222222222,2.0,0.0,0.0,3.0,6.0,0.0,3.0,3.0,3.0,0.0,6.0,14.0,0.5625,0.37777777777777777,0.9402777777777778
최형우,72443,2019-05-10,21,80,11,25,11,0,3,45,11,0,1,9,0,1,11,2,0,1,367,8.0,0.3125,0.0,0.0,6.0,3.0,0.0,6.0,0.0,3.0,0.0,3.0,15.0,6.0,0.5740740740740741,0.4305555555555556,1.0046296296296298
최형우,72443,2019-06-03,17,54,9,16,3,0,4,31,17,0,0,11,4,0,11,2,0,3,304,12.0,0.2962962962962963,2.0,0.0,0.0,2.0,3.0,0.0,3.0,2.0,3.0,3.0,9.0,9.0,0.35185185185185186,0.373134328358209,0.7249861802100608
최형우,72443,2019-06-27,16,54,6,12,1,0,2,19,11,0,0,13,0,1,8,0,0,0,275,4.0,0.2222222222222222,3.0,0.0,0.0,1.0,0.0,3.0,3.0,2.0,2.0,0.0,11.0,6.0,0.5434782608695652,0.4912280701754386,1.0347063310450038
최형우,72443,2019-07-21,13,46,8,17,3,1,1,25,2,0,0,9,2,2,9,1,0,0,223,8.0,0.3695652173913043,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,3.0,7.0,6.0,0.5172413793103449,0.5128205128205128,1.0300618921308575
최형우,72443,2019-08-14,19,58,8,21,3,0,2,30,16,0,0,19,0,0,10,2,0,1,350,9.0,0.3620689655172414,2.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,9.0,11.0,0.3076923076923077,0.4,0.7076923076923077
최형우,72443,2020-05-05,21,77,14,20,4,0,2,30,10,0,0,16,1,0,14,1,0,1,380,3.0,0.2597402597402597,0.0,0.0,0.0,3.0,3.0,3.0,0.0,3.0,3.0,3.0,9.0,12.0,0.5901639344262295,0.4366197183098591,1.0267836527360887
최형우,72443,2020-05-29,18,61,12,22,2,0,4,36,14,0,0,9,0,0,7,1,0,1,281,5.0,0.3606557377049181,3.0,0.0,0.0,0.0,3.0,0.0,2.0,3.0,3.0,3.0,11.0,8.0,0.6333333333333333,0.4507042253521127,1.084037558685446
최형우,72443,2020-06-22,16,60,13,21,5,0,4,38,15,0,0,9,2,1,9,2,0,0,307,7.0,0.35,0.0,0.0,3.0,6.0,0.0,2.0,3.0,1.0,1.0,0.0,8.0,8.0,0.3968253968253968,0.3582089552238806,0.7550343520492774
최형우,72443,2020-07-16,16,63,5,20,5,0,0,25,9,0,0,3,1,1,18,1,0,0,281,7.0,0.31746031746031744,3.0,0.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,0.0,10.0,6.0,0.547945205479452,0.4588235294117647,1.0067687348912169
최형우,72443,2020-08-09,19,73,15,27,5,1,2,40,11,0,0,11,1,0,14,1,0,0,375,10.0,0.3698630136986301,5.0,0.0,1.0,2.0,2.0,0.0,3.0,0.0,1.0,5.0,8.0,11.0,0.7402597402597403,0.4523809523809524,1.1926406926406927
최형우,72443,2020-09-02,19,77,14,32,10,0,5,57,21,0,0,6,0,1,13,1,0,1,337,20.0,0.4155844155844156,1.0,0.0,0.0,2.0,1.0,4.0,2.0,3.0,2.0,2.0,8.0,11.0,0.6666666666666666,0.4175824175824176,1.0842490842490842
최형우,72443,2020-09-26,21,81,10,28,5,0,7,54,26,0,0,10,0,2,19,2,0,0,373,12.0,0.34567901234567894,3.0,0.0,0.0,3.0,3.0,4.0,3.0,2.0,0.0,3.0,9.0,12.0,0.9333333333333332,0.5833333333333334,1.5166666666666666
